# onset,offset,note,velocity
0.500004	0.563036	50.000000	46.000000
0.752119	0.827596	55.000000	50.000000
0.752119	2.231774	43.000000	50.000000
0.752119	2.231774	31.000000	42.000000
0.827596	0.903074	50.000000	36.000000
0.903074	0.978377	57.000000	36.000000
0.978377	1.045043	58.000000	50.000000
1.245042	1.320801	57.000000	50.000000
1.320801	1.396560	50.000000	36.000000
1.396560	1.472319	58.000000	36.000000
1.472319	1.539281	60.000000	50.000000
1.740178	1.815937	58.000000	50.000000
1.815937	1.891696	50.000000	35.000000
1.891696	1.967455	60.000000	35.000000
1.967455	2.033531	62.000000	50.000000
2.231774	2.307533	55.000000	50.000000
2.307533	2.383292	50.000000	36.000000
2.383292	2.459051	57.000000	36.000000
2.459051	2.525127	58.000000	50.000000
2.459051	2.525127	34.000000	37.000000
2.459051	2.525127	46.000000	44.000000
2.723369	2.799128	57.000000	50.000000
2.723369	2.837001	48.000000	50.000000
2.723369	2.837001	36.000000	42.000000
2.799128	2.874874	51.000000	38.000000
2.874874	2.950633	58.000000	38.000000
2.950633	3.016414	60.000000	50.000000
3.213785	3.289825	54.000000	50.000000
3.213785	3.327846	38.000000	40.000000
3.213785	3.327846	50.000000	48.000000
3.289825	3.365866	48.000000	40.000000
3.365866	3.441907	55.000000	40.000000
3.441907	3.507125	57.000000	50.000000
3.702779	3.778833	55.000000	50.000000
3.702779	3.930914	43.000000	50.000000
3.702779	3.930914	31.000000	42.000000
3.778833	3.854873	50.000000	40.000000
3.854873	3.930914	57.000000	41.000000
3.930914	3.995850	58.000000	50.000000
4.190659	4.309709	57.000000	50.000000
4.369227	4.428746	54.000000	44.000000
4.428746	4.491778	50.000000	58.000000
4.428746	4.491778	38.000000	47.000000
4.680860	4.756338	55.000000	50.000000
4.680860	6.160689	43.000000	50.000000
4.680860	6.160689	31.000000	42.000000
4.756338	4.831815	50.000000	38.000000
4.831815	4.907292	57.000000	38.000000
4.907292	4.973959	58.000000	50.000000
5.173958	5.249717	57.000000	50.000000
5.249717	5.325476	50.000000	38.000000
5.325476	5.401235	58.000000	38.000000
5.401235	5.468196	60.000000	50.000000
5.669094	5.744853	58.000000	50.000000
5.744853	5.820612	50.000000	37.000000
5.820612	5.896371	60.000000	37.000000
5.896371	5.962447	62.000000	50.000000
6.160689	6.236448	55.000000	50.000000
6.236448	6.312208	50.000000	40.000000
6.312208	6.387967	57.000000	40.000000
6.387967	6.454043	58.000000	50.000000
6.387967	6.454043	46.000000	44.000000
