# onset,offset,note,velocity
0.534994	2.536982	63.000000	38.000000
0.537998	2.536982	57.000000	38.000000
0.538990	2.540979	69.000000	53.000000
0.538990	2.540979	53.000000	37.000000
0.538990	2.541985	48.000000	31.000000
2.543983	3.495980	63.000000	38.000000
2.543983	3.496986	58.000000	38.000000
2.547980	3.496986	70.000000	54.000000
2.547980	4.458988	46.000000	27.000000
2.548985	4.458988	53.000000	32.000000
3.499990	4.220995	74.000000	63.000000
4.220995	4.461978	72.000000	57.000000
4.461978	6.446975	72.000000	60.000000
4.465975	6.446975	63.000000	43.000000
4.465975	6.447981	60.000000	43.000000
4.466981	6.447981	45.000000	32.000000
4.466981	6.449979	53.000000	38.000000
6.449979	7.454963	58.000000	39.000000
6.450972	7.454963	63.000000	47.000000
6.453976	7.457967	70.000000	56.000000
6.453976	7.457967	46.000000	28.000000
6.454968	8.465969	53.000000	33.000000
7.457967	8.465969	63.000000	40.000000
7.461964	8.465969	69.000000	57.000000
7.461964	8.469966	57.000000	40.000000
7.461964	8.469966	48.000000	38.000000
8.469966	9.470967	58.000000	38.000000
8.470971	10.491964	63.000000	45.000000
8.472970	9.470967	67.000000	54.000000
8.472970	9.470967	46.000000	32.000000
8.472970	10.492969	53.000000	27.000000
9.472965	12.542956	60.000000	51.000000
9.473971	9.967967	65.000000	60.000000
9.473971	10.492969	45.000000	34.000000
9.970971	10.096968	67.000000	50.000000
10.096968	10.229965	65.000000	45.000000
10.230971	10.362963	64.000000	50.000000
10.362963	10.495960	65.000000	52.000000
10.496966	11.251968	67.000000	59.000000
10.496966	12.546966	41.000000	38.000000
10.497958	12.547959	57.000000	45.000000
11.252974	11.513966	63.000000	52.000000
11.514972	12.549957	63.000000	58.000000
12.549957	14.541954	56.000000	35.000000
12.550963	14.541954	50.000000	35.000000
12.550963	14.545951	62.000000	50.000000
12.553953	14.545951	46.000000	32.000000
12.553953	14.548955	34.000000	27.000000
14.548955	16.487952	56.000000	23.000000
14.549947	15.388943	51.000000	23.000000
14.549947	16.488958	60.000000	41.000000
14.552951	15.392939	36.000000	18.000000
14.552951	15.392939	48.000000	22.000000
15.392939	16.242945	39.000000	34.000000
15.511949	16.242945	55.000000	46.000000
15.514953	16.246942	51.000000	40.000000
16.246942	16.488958	53.000000	37.000000
16.247948	16.491948	38.000000	28.000000
16.491948	18.489954	53.000000	30.000000
16.492954	18.489954	56.000000	36.000000
16.492954	18.493950	58.000000	43.000000
16.494952	18.493950	50.000000	32.000000
16.494952	18.494956	38.000000	27.000000
18.494956	20.523941	56.000000	29.000000
18.496955	20.523941	58.000000	42.000000
18.496955	19.494952	51.000000	29.000000
18.500951	19.494952	36.000000	23.000000
18.500951	19.495944	48.000000	28.000000
19.497942	20.523941	50.000000	35.000000
19.497942	20.524947	46.000000	28.000000
19.501952	20.526946	34.000000	23.000000
20.527938	21.558940	48.000000	43.000000
20.527938	21.562936	44.000000	29.000000
20.528944	21.563942	32.000000	24.000000
21.563942	22.077921	46.000000	47.000000
21.566933	22.077921	43.000000	34.000000
21.566933	22.080925	31.000000	28.000000
22.080925	22.262926	48.000000	41.000000
22.081917	22.266922	44.000000	26.000000
22.081917	22.266922	32.000000	26.000000
22.220936	22.409911	46.000000	34.000000
22.223927	22.409911	43.000000	23.000000
22.224932	22.409911	31.000000	23.000000
22.367921	22.552913	45.000000	42.000000
22.367921	22.556910	30.000000	28.000000
