OnsetTime	OffsetTime	MidiPitch	Velocity
1.44737	2.2835	59	55
2.2835	2.56466	71	52
2.56466	3.08559	55	21
2.56466	3.08559	59	25
2.56466	3.08559	64	31
2.56466	5.39559	71	62
3.08559	3.5436	55	18
3.08559	3.5436	59	22
3.08559	3.5436	64	27
3.5436	3.98477	55	18
3.5436	3.98477	59	22
3.5436	3.98477	64	27
3.98477	4.43253	55	18
3.98477	4.43253	59	22
3.98477	4.43253	64	27
4.43253	4.90676	55	18
4.43253	4.90676	59	22
4.43253	4.90676	64	27
4.90676	5.39559	55	18
4.90676	5.39559	59	22
4.90676	5.39559	64	27
5.39559	5.90271	55	16
5.39559	5.90271	59	19
5.39559	5.90271	64	24
5.41644	6.45654	72	58
5.90271	6.43586	55	16
5.90271	6.43586	59	19
5.90271	6.43586	64	24
6.43586	6.93229	54	21
6.43586	6.93229	57	25
6.43586	6.93229	64	31
6.45654	9.30639	71	62
6.93229	7.39959	54	18
6.93229	7.39959	57	22
6.93229	7.39959	64	27
7.39959	7.84089	54	18
7.39959	7.84089	57	22
7.39959	7.84089	64	27
7.84089	8.2822	54	18
7.84089	8.2822	57	22
7.84089	8.32632	64	27
8.2822	8.74267	54	18
8.2822	8.74267	57	22
8.2822	8.74267	63	27
8.74267	9.21341	54	18
8.74267	9.21341	57	22
8.74267	9.21341	63	27
9.21341	9.70483	54	16
9.21341	9.70483	57	19
9.21341	9.70483	63	24
9.23362	10.2369	72	58
9.70483	10.216	54	16
9.70483	10.216	57	19
9.70483	10.216	63	24
10.216	10.7164	53	21
10.216	10.7164	57	25
10.216	10.7164	63	31
10.2369	13.0637	71	62
10.7164	11.1749	53	18
10.7164	11.1749	57	22
10.7164	11.1749	63	27
11.1749	11.6102	53	18
11.1749	11.6102	57	22
11.1749	11.6102	63	27
11.6102	12.0454	53	18
11.6102	12.0454	57	22
11.6102	12.1435	63	27
12.0454	12.5161	53	18
12.0454	12.5161	57	22
12.0454	12.5161	62	27
12.5161	12.9975	53	18
