OnsetTime	OffsetTime	MidiPitch	Velocity
0.502204	2.61179	51	51
0.502204	1.55706	67	59
0.502204	1.55706	70	59
1.55486	2.12624	65	55
1.55486	2.12624	68	55
2.08229	2.65131	63	53
2.08229	2.65131	67	53
2.60971	3.15437	68	54
2.60971	3.15437	72	54
3.10896	3.65392	67	52
3.10896	3.65392	70	52
3.65392	4.66778	51	50
3.65392	4.66778	67	59
3.65392	4.66778	70	59
4.66778	5.66629	53	46
4.66778	5.66629	65	53
4.66778	5.66629	68	53
5.66629	6.71267	55	45
5.66629	6.71267	63	51
5.66629	6.71267	67	51
6.71267	7.74254	58	55
6.71267	7.74254	61	55
6.71267	7.74254	64	65
7.74254	8.78086	56	51
7.74254	8.78086	60	51
7.74254	8.26997	65	55
8.26997	8.78086	72	55
8.78086	9.03631	70	53
9.03631	9.29177	68	51
9.29177	9.54722	67	53
9.54722	9.80268	65	52
9.80268	10.0707	45	47
9.80268	10.8747	55	59
9.80268	10.8747	63	59
10.0707	10.3387	46	50
10.3387	10.6067	48	53
10.6067	10.8747	46	51
10.8747	11.9267	46	49
10.8747	11.1384	53	53
10.8747	11.1384	62	53
11.2703	11.4021	58	47
11.4021	11.534	62	51
11.534	11.6651	60	49
11.6651	11.7959	63	52
11.7959	11.9267	62	51
11.9267	12.0575	65	53
12.0575	12.1883	63	51
12.1883	12.3188	67	54
12.3188	12.4485	65	54
12.4485	12.5783	68	57
12.5783	12.708	67	54
12.708	12.8378	70	59
12.8378	12.9669	68	56
12.9669	14.0217	39	53
12.9669	14.0217	51	53
12.9669	13.0987	72	60
13.0987	14.0217	67	61
13.0987	13.758	70	61
13.758	13.8899	72	53
13.8899	14.0217	70	50
14.0217	14.2876	68	53
14.2876	14.5534	67	51
14.5534	14.8193	65	53
14.8193	15.0941	63	52
15.0941	16.1489	51	49
15.0941	16.1489	60	49
15.0941	15.3578	79	62
15.3578	15.6215	74	54
15.6215	15.8852	75	58
15.8852	16.1489	72	52
16.1489	17.2209	53	53
16.1489	17.2209	60	53
16.1489	17.2209	70	56
17.2209	18.2758	58	50
17.2209	18.2758	62	50
17.2209	17.4187	70	50
17.3198	17.5176	68	48
17.4187	17.6165	70	50
17.5176	17.7154	68	48
17.6165	17.8143	70	50
17.7154	17.9132	68	48
17.8143	18.2406	70	50
17.9132	18.1439	68	49
18.0121	18.2406	67	57
