# onset,offset,note,velocity
0.500004	0.994537	61.000000	77.000000
0.500004	0.611115	57.000000	44.000000
0.583341	0.666368	73.000000	53.000000
0.611115	0.721461	49.000000	37.000000
0.666368	0.748927	68.000000	61.000000
0.721461	0.831190	54.000000	39.000000
0.748927	0.831190	71.000000	51.000000
0.831190	0.913011	69.000000	55.000000
0.831190	1.156261	42.000000	34.000000
0.913011	0.994537	66.000000	46.000000
0.994537	1.156261	62.000000	59.000000
1.075620	1.156261	74.000000	48.000000
1.156261	1.632487	61.000000	73.000000
1.156261	1.263214	57.000000	47.000000
1.236472	1.316402	73.000000	50.000000
1.263214	1.369456	49.000000	40.000000
1.316402	1.395916	68.000000	63.000000
1.369456	1.475149	54.000000	44.000000
1.395916	1.475149	71.000000	53.000000
1.475149	1.553952	69.000000	57.000000
1.475149	1.788324	45.000000	37.000000
1.553952	1.632487	68.000000	44.000000
1.632487	1.788324	66.000000	74.000000
1.710607	1.788324	78.000000	53.000000
1.788324	2.253178	66.000000	89.000000
1.788324	1.890878	62.000000	57.000000
1.865236	1.942296	78.000000	53.000000
1.890878	1.993848	56.000000	49.000000
1.942296	2.019624	70.000000	64.000000
1.993848	2.097207	59.000000	52.000000
2.019624	2.097207	73.000000	52.000000
2.097207	2.175058	71.000000	58.000000
2.097207	2.410396	50.000000	45.000000
2.175058	2.253178	68.000000	46.000000
2.253178	2.410396	65.000000	62.000000
2.331579	2.410396	77.000000	50.000000
2.410396	2.891303	69.000000	82.000000
2.410396	2.515941	61.000000	53.000000
2.489481	2.568995	81.000000	45.000000
2.515941	2.622183	53.000000	42.000000
2.568995	2.648925	72.000000	60.000000
2.622183	2.729284	59.000000	50.000000
2.648925	2.729284	74.000000	45.000000
2.729284	2.810072	73.000000	52.000000
2.729284	3.054220	49.000000	39.000000
2.810072	2.891303	71.000000	44.000000
2.891303	3.054220	68.000000	52.000000
2.972976	3.054220	80.000000	48.000000
3.054220	3.530433	61.000000	80.000000
3.054220	3.160610	57.000000	53.000000
3.134016	3.213798	73.000000	56.000000
3.160610	3.266705	49.000000	39.000000
3.213798	3.293165	68.000000	65.000000
3.266705	3.372531	54.000000	48.000000
3.293165	3.372531	71.000000	44.000000
3.372531	3.451482	69.000000	56.000000
3.372531	3.687503	42.000000	36.000000
3.451482	3.530433	66.000000	45.000000
3.530433	3.687503	62.000000	52.000000
3.608968	3.687503	74.000000	48.000000
3.687503	4.153819	61.000000	75.000000
3.687503	3.791667	57.000000	51.000000
3.765623	3.843756	73.000000	53.000000
3.791667	3.895562	49.000000	38.000000
3.843756	3.921473	68.000000	65.000000
3.895562	3.999190	54.000000	46.000000
3.921473	3.999190	71.000000	52.000000
3.999190	4.076504	69.000000	59.000000
3.999190	4.307671	45.000000	36.000000
4.076504	4.153819	68.000000	52.000000
4.153819	4.307671	66.000000	73.000000
4.230745	4.307671	78.000000	52.000000
4.307671	4.767522	66.000000	83.000000
4.307671	4.409461	62.000000	57.000000
4.384073	4.460221	78.000000	60.000000
4.409461	4.511116	56.000000	45.000000
4.460221	4.536624	70.000000	69.000000
4.511116	4.613282	59.000000	51.000000
4.536624	4.613282	73.000000	48.000000
4.613282	4.690208	71.000000	62.000000
4.613282	4.922956	50.000000	41.000000
4.690208	4.767522	68.000000	46.000000
