# onset,offset,note,velocity
0.500004	0.763156	59.000000	44.000000
0.763156	1.157897	59.000000	40.000000
1.157897	1.289473	59.000000	41.000000
1.289473	1.684214	59.000000	44.000000
1.684214	1.815790	59.000000	40.000000
1.815790	2.078941	59.000000	44.000000
2.078941	2.473682	59.000000	40.000000
2.473682	2.605258	59.000000	40.000000
2.605258	3.138589	65.000000	49.000000
2.605258	3.138589	68.000000	58.000000
2.605258	3.005256	59.000000	44.000000
3.005256	3.138589	59.000000	38.000000
3.138589	3.401741	66.000000	50.000000
3.138589	3.401741	69.000000	60.000000
3.138589	3.401741	59.000000	44.000000
3.401741	3.796482	66.000000	47.000000
3.401741	3.796482	69.000000	56.000000
3.401741	3.796482	59.000000	40.000000
3.796482	3.928057	64.000000	44.000000
3.796482	3.928057	73.000000	52.000000
3.796482	3.928057	59.000000	40.000000
3.928057	4.325749	63.000000	47.000000
3.928057	4.325749	71.000000	56.000000
3.928057	4.325749	59.000000	44.000000
4.325749	4.460275	67.000000	51.000000
4.325749	4.460275	63.000000	42.000000
4.325749	4.460275	59.000000	40.000000
4.460275	4.723440	64.000000	47.000000
4.460275	4.723440	68.000000	56.000000
4.460275	4.723440	59.000000	44.000000
4.723440	5.118181	68.000000	49.000000
4.723440	5.118181	71.000000	58.000000
4.723440	5.118181	59.000000	40.000000
5.118181	5.249770	80.000000	58.000000
5.118181	5.249770	76.000000	48.000000
5.118181	5.249770	59.000000	40.000000
5.249770	5.646268	78.000000	55.000000
5.249770	5.646268	75.000000	46.000000
5.249770	5.646268	59.000000	44.000000
5.646268	5.779601	76.000000	52.000000
5.646268	5.779601	73.000000	44.000000
5.646268	5.779601	59.000000	40.000000
5.779601	5.868489	75.000000	56.000000
5.779601	5.868489	71.000000	47.000000
5.779601	6.046266	59.000000	44.000000
5.868489	5.957378	76.000000	48.000000
5.868489	5.957378	73.000000	40.000000
5.957378	6.046266	75.000000	48.000000
5.957378	6.046266	71.000000	40.000000
6.046266	6.444508	73.000000	53.000000
6.046266	6.444508	69.000000	45.000000
6.046266	6.444508	59.000000	40.000000
6.444508	6.576083	75.000000	52.000000
6.444508	6.576083	71.000000	44.000000
6.444508	6.576083	59.000000	40.000000
6.576083	6.984034	73.000000	47.000000
6.576083	6.984034	76.000000	56.000000
6.576083	6.984034	59.000000	44.000000
6.984034	7.122933	73.000000	52.000000
6.984034	7.122933	69.000000	44.000000
6.984034	7.122933	59.000000	44.000000
7.122933	7.920743	68.000000	40.000000
7.122933	7.920743	71.000000	48.000000
7.122933	7.920743	52.000000	39.000000
7.122933	7.386098	59.000000	50.000000
7.386098	7.784996	59.000000	48.000000
7.784996	7.920743	64.000000	49.000000
7.920743	8.320741	63.000000	49.000000
8.320741	8.454074	62.000000	45.000000
8.454074	8.724333	71.000000	49.000000
8.454074	8.724333	77.000000	56.000000
